Fecha,Close,diff,shock
2025-09-30,0.031402579096165006,-0.18881196956593252,-0.005929182808596892
2025-10-31,0.025473396287568114,-0.2327598071989535,-0.005929182808596892
2025-11-30,0.01954421347897122,-0.3033728021327874,-0.005929182808596892
2025-12-31,0.01361503067037433,-0.4354880243860572,-0.005929182808596892
2026-01-31,0.007685847861777437,-0.7714416047816101,-0.005929182808596892
2026-02-28,0.0017566650531805443,-3.3752494807486277,-0.005929182808596892
2026-03-31,-0.004172517755416348,1.4210084069505076,-0.005929182808596892
2026-04-30,-0.01010170056401324,0.5869489766623339,-0.005929182808596892
2026-05-31,-0.016030883372610133,0.369860017740963,-0.005929182808596892
2026-06-30,-0.021960066181207025,0.26999840345066745,-0.005929182808596892
2026-07-31,-0.027889248989803918,0.2125974353330401,-0.005929182808596892
2026-08-31,-0.033818431798400814,0.17532400212824983,-0.005929182808596892
2026-09-30,-0.0397476146069977,0.1491707833846471,-0.005929182808596892
2026-10-31,-0.04567679741559459,0.12980732328165803,-0.005929182808596892
2026-11-30,-0.05160598022419148,0.11489332792127548,-0.005929182808596892
2026-12-31,-0.05753516303278837,0.10305320252969376,-0.005929182808596892
2027-01-31,-0.06346434584138526,0.09342541438015507,-0.005929182808596892
2027-02-28,-0.06939352864998215,0.08544287808886937,-0.005929182808596892
2027-03-31,-0.07532271145857904,0.0787170654611581,-0.005929182808596892
2027-04-30,-0.08125189426717593,0.07297285635089686,-0.005929182808596892
2027-05-31,-0.08718107707577281,0.06800997426819563,-0.005929182808596892
2027-06-30,-0.0931102598843697,0.06367915647491618,-0.005929182808596892
2027-07-31,-0.09903944269296659,0.05986688381292716,-0.005929182808596892
2027-08-31,-0.10496862550156348,0.056485285772448025,-0.005929182808596892
2027-09-30,-0.11089780831016037,0.05346528393071644,-0.005929182808596892
2027-10-31,-0.11682699111875726,0.0507518232885904,-0.005929182808596892
2027-11-30,-0.12275617392735415,0.04830048557969654,-0.005929182808596892
2027-12-31,-0.12868535673595105,0.04607503883105339,-0.005929182808596892
2028-01-31,-0.13461453954454794,0.04404563451063729,-0.005929182808596892
2028-02-29,-0.14054372235314483,0.042187461021550327,-0.005929182808596892
2028-03-31,-0.14647290516174172,0.040479724233295086,-0.005929182808596892
2028-04-30,-0.1524020879703386,0.038904865986815494,-0.005929182808596892
2028-05-31,-0.1583312707789355,0.037447958191880515,-0.005929182808596892
2028-06-30,-0.16426045358753238,0.036096228149262354,-0.005929182808596892
2028-07-31,-0.17018963639612927,0.034838683095815934,-0.005929182808596892
2028-08-31,-0.17611881920472616,0.033665810589523754,-0.005929182808596892
2028-09-30,-0.18204800201332305,0.03256933744410425,-0.005929182808596892
2028-10-31,-0.18797718482191994,0.031542034285777266,-0.005929182808596892
2028-11-30,-0.19390636763051683,0.0305775559670881,-0.005929182808596892
2028-12-31,-0.19983555043911372,0.02967031039055988,-0.005929182808596892
2029-01-31,-0.2057647332477106,0.028815350011700117,-0.005929182808596892
2029-02-28,-0.2116939160563075,0.028008281574893313,-0.005929182808596892
2029-03-31,-0.21762309886490439,0.027245190604870462,-0.005929182808596892
2029-04-30,-0.22355228167350127,0.02652257791426382,-0.005929182808596892
2029-05-31,-0.22948146448209816,0.02583730595400407,-0.005929182808596892
2029-06-30,-0.23541064729069505,0.025186553271209024,-0.005929182808596892
2029-07-31,-0.24133983009929194,0.024567775680282476,-0.005929182808596892
2029-08-31,-0.24726901290788883,0.02397867302040629,-0.005929182808596892
2029-09-30,-0.2531981957164857,0.023417160583703325,-0.005929182808596892
2029-10-31,-0.2591273785250826,0.022881344465972613,-0.005929182808596892
2029-11-30,-0.2650565613336795,0.022369500225775,-0.005929182808596892
2029-12-31,-0.2709857441422764,0.021880054345160955,-0.005929182808596892
2030-01-31,-0.2769149269508733,0.021411568072127688,-0.005929182808596892
2030-02-28,-0.28284410975947016,0.02096272329531292,-0.005929182808596892
2030-03-31,-0.28877329256806705,0.02053231015883962,-0.005929182808596892
2030-04-30,-0.29470247537666394,0.02011921617223848,-0.005929182808596892
2030-05-31,-0.30063165818526083,0.019722416609042212,-0.005929182808596892
2030-06-30,-0.3065608409938577,0.019340966019582673,-0.005929182808596892
2030-07-31,-0.3124900238024546,0.018973990710004596,-0.005929182808596892
2030-08-31,-0.3184192066110515,0.01862068206155471,-0.005929182808596892
2030-09-30,-0.3243483894196484,0.018280290582622854,-0.005929182808596892
2030-10-31,-0.3302775722282453,0.017952120601453986,-0.005929182808596892
2030-11-30,-0.33620675503684216,0.01763552552044101,-0.005929182808596892
2030-12-31,-0.34213593784543905,0.017329903563873535,-0.005929182808596892
2031-01-31,-0.34806512065403594,0.017034693960301415,-0.005929182808596892
2031-02-28,-0.35399430346263283,0.016749373508556376,-0.005929182808596892
2031-03-31,-0.3599234862712297,0.016473453483190587,-0.005929182808596892
2031-04-30,-0.3658526690798266,0.016206476840826822,-0.005929182808596892
2031-05-31,-0.3717818518884235,0.01594801569382766,-0.005929182808596892
2031-06-30,-0.3777110346970204,0.015697669021909732,-0.005929182808596892
2031-07-31,-0.3836402175056173,0.01545506059596078,-0.005929182808596892
2031-08-31,-0.38956940031421416,0.015219837091451742,-0.005929182808596892
2031-09-30,-0.39549858312281105,0.014991666371547396,-0.005929182808596892
2031-10-31,-0.40142776593140794,0.014770235922370178,-0.005929182808596892
2031-11-30,-0.40735694874000483,0.014555251424914772,-0.005929182808596892
2031-12-31,-0.4132861315486017,0.014346435449890308,-0.005929182808596892
