Fecha,Close,diff,shock
2025-09-30,0.06470208034748545,0.3227334127818325,0.020881523204628306
2025-10-31,0.08558360355211375,0.243989763669078,0.020881523204628306
2025-11-30,0.10646512675674205,0.19613486444570402,0.020881523204628306
2025-12-31,0.12734664996137035,0.16397387140503933,0.020881523204628306
2026-01-31,0.14822817316599865,0.14087418578142613,0.020881523204628306
2026-02-28,0.16910969637062695,0.12347915969799624,0.020881523204628306
2026-03-31,0.18999121957525525,0.10990783285307118,0.020881523204628306
2026-04-30,0.21087274277988355,0.09902428796321569,0.020881523204628306
2026-05-31,0.23175426598451185,0.09010200142777011,0.020881523204628306
2026-06-30,0.25263578918914015,0.08265465186721817,0.020881523204628306
2026-07-31,0.2735173123937685,0.07634442961535941,0.020881523204628306
2026-08-31,0.2943988355983968,0.07092936750984229,0.020881523204628306
2026-09-30,0.31528035880302513,0.06623160187937457,0.020881523204628306
2026-10-31,0.33616188200765346,0.062117462812612746,0.020881523204628306
2026-11-30,0.3570434052122818,0.05848455089714687,0.020881523204628306
2026-12-31,0.3779249284169101,0.05525309825974949,0.020881523204628306
2027-01-31,0.39880645162153844,0.05236004362448126,0.020881523204628306
2027-02-28,0.41968797482616677,0.04975487613929701,0.020881523204628306
2027-03-31,0.4405694980307951,0.04739666113510369,0.020881523204628306
2027-04-30,0.4614510212354234,0.04525187342466618,0.020881523204628306
2027-05-31,0.48233254444005175,0.043292793416770274,0.020881523204628306
2027-06-30,0.50321406764468,0.041496302562377366,0.020881523204628306
2027-07-31,0.5240955908493083,0.0398429667587727,0.020881523204628306
2027-08-31,0.5449771140539367,0.03831633047724949,0.020881523204628306
2027-09-30,0.565858637258565,0.036902367180951356,0.020881523204628306
2027-10-31,0.5867401604631933,0.035589047097344964,0.020881523204628306
2027-11-30,0.6076216836678217,0.034365994114265296,0.020881523204628306
2027-12-31,0.62850320687245,0.03322421107211005,0.020881523204628306
2028-01-31,0.6493847300770783,0.032155858056825276,0.020881523204628306
2028-02-29,0.6702662532817066,0.031154072135348904,0.020881523204628306
2028-03-31,0.691147776486335,0.03021281976885762,0.020881523204628306
2028-04-30,0.7120292996909633,0.02932677519547493,0.020881523204628306
2028-05-31,0.7329108228955916,0.028491219603129055,0.020881523204628306
2028-06-30,0.75379234610022,0.02770195706106578,0.020881523204628306
2028-07-31,0.7746738693048483,0.026955244047880834,0.020881523204628306
2028-08-31,0.7955553925094766,0.0262477300779274,0.020881523204628306
2028-09-30,0.8164369157141049,0.025576407439102736,0.020881523204628306
2028-10-31,0.8373184389187333,0.024938568451440737,0.020881523204628306
2028-11-30,0.8581999621233616,0.024331768965548756,0.020881523204628306
2028-12-31,0.8790814853279899,0.023753797063348823,0.020881523204628306
2029-01-31,0.8999630085326182,0.02320264611617256,0.020881523204628306
2029-02-28,0.9208445317372466,0.022676491508543437,0.020881523204628306
2029-03-31,0.9417260549418749,0.02217367045867407,0.020881523204628306
2029-04-30,0.9626075781465032,0.021692664465446668,0.020881523204628306
2029-05-31,0.9834891013511315,0.02123208399151652,0.020881523204628306
2029-06-30,1.0043706245557598,0.0207906550571053,0.020881523204628306
2029-07-31,1.025252147760388,0.020367207472076855,0.020881523204628306
2029-08-31,1.0461336709650162,0.01996066447738543,0.020881523204628306
2029-09-30,1.0670151941696444,0.01957003360282822,0.020881523204628306
2029-10-31,1.0878967173742726,0.019194398577677,0.020881523204628306
2029-11-30,1.1087782405789008,0.018832912155388102,0.020881523204628306
2029-12-31,1.129659763783529,0.0184847897341147,0.020881523204628306
2030-01-31,1.1505412869881573,0.01814930367191869,0.020881523204628306
2030-02-28,1.1714228101927855,0.01782577820999718,0.020881523204628306
2030-03-31,1.1923043333974137,0.01751358492938403,0.020881523204628306
2030-04-30,1.213185856602042,0.01721213867685067,0.020881523204628306
2030-05-31,1.2340673798066701,0.01692089390443132,0.020881523204628306
2030-06-30,1.2549489030112984,0.016639341374395558,0.020881523204628306
2030-07-31,1.2758304262159266,0.016367005187799263,0.020881523204628306
2030-08-31,1.2967119494205548,0.016103440100138876,0.020881523204628306
2030-09-30,1.317593472625183,0.015848229092258415,0.020881523204628306
2030-10-31,1.3384749958298112,0.015600981168633895,0.020881523204628306
2030-11-30,1.3593565190344394,0.015361329358585422,0.020881523204628306
2030-12-31,1.3802380422390677,0.015128928898926391,0.020881523204628306
2031-01-31,1.4011195654436959,0.014903455579121554,0.020881523204628306
2031-02-28,1.422001088648324,0.014684604232249246,0.020881523204628306
2031-03-31,1.4428826118529523,0.014472087356997204,0.020881523204628306
2031-04-30,1.4637641350575805,0.01426563385760698,0.020881523204628306
2031-05-31,1.4846456582622087,0.014064987890154361,0.020881523204628306
2031-06-30,1.505527181466837,0.013869907804841704,0.020881523204628306
2031-07-31,1.5264087046714652,0.013680165175107952,0.020881523204628306
2031-08-31,1.5472902278760934,0.013495543905354778,0.020881523204628306
2031-09-30,1.5681717510807216,0.013315839409960995,0.020881523204628306
2031-10-31,1.5890532742853498,0.01314085785702769,0.020881523204628306
2031-11-30,1.609934797489978,0.012970415470976989,0.020881523204628306
2031-12-31,1.6308163206946062,0.012804337888729396,0.020881523204628306
